image,facelike,hominess,invitingness,price,relaxation,safety
3197003265-1867628749.png,21.3,50.5,59.3,68.8,51.1,68.8
3205771837-1939800280.png,36.6,73.3,79.1,77.9,74.6,74.7
3505025198-1971198480.png,32.7,34.2,51.5,49.4,34.8,46.6
3776926244-1990417017.png,28.9,48.9,63.1,53.8,49.4,51.6
3894834319-2042883939.png,35.1,44.9,45.7,46.9,46.4,39.6
3901736939-2406307838.png,60.4,31.6,36.5,36.3,39.3,24.9
4082983028-2478373931.png,24.7,64.3,53.8,70.1,62.2,68
458620524-170974769.png,36.2,72.1,70.6,56.1,66.4,68.4
537639242-241477212.png,26,43.6,47.9,56.8,53.2,46.1
545221693-374143148.png,31.4,39.6,42.9,54,41.2,44.6
607697778-376378501.png,27.3,35.2,47.9,47.3,37.3,49.3
75300394-3407634467.png,36.4,39.2,34.4,41.3,28,38.3
901348950-458620524.png,23.7,56.2,61.4,70.2,71.3,61.1
1071478059-599218589.png,33.3,43.3,44.9,44.1,40.9,46.7
1191524032-611234126.png,36.7,41.9,38.8,45.3,48,54.7
148570-3246770078.png,49.2,51.2,45.9,52.4,45.5,67.2
1711987699-701259143.png,49.4,68.4,69.4,77,68.7,68.7
1793486405-1067637332.png,40.8,31.9,31.4,30.3,37.7,35
2055980414-1094666325.png,39.5,47.5,45.5,51.2,51,48.1
216570695-514967.png,32.2,61.2,62.5,64.4,65.7,78.6
2187262714-1242413945.png,43.9,68,66.4,60.5,68.5,71.8
225317499-121855198.png,34.2,52.4,60.4,57.2,59.7,52.3
2466745411-1439969252.png,30.3,35.1,39.7,41.8,44.5,45.2
2504525872-1472018081.png,47.4,69,59.5,69.8,68.7,74.1
2578050466-1482179781.png,35.1,53.1,56.3,49.1,53.3,51.2
259505-3407634467.png,40.5,35.2,35.8,36.5,40.9,36.3
2692805426-1667517350.png,54,67.2,64.2,67.4,58.3,71.4
277313221-170974769.png,27.5,17.3,17.4,16.3,22.7,23.6
2893220697-1814167872.png,35.4,54,45.8,56.2,52.7,61.2
2900765866-1867628749.png,46.9,47.2,45.6,61.9,51.7,59.1
3197003265-1939800280.png,53.4,71.2,72,70.3,63,74.5
3205771837-1971198480.png,38.1,69.5,63,61.9,69.5,65.8
3505025198-1990417017.png,38.8,51.2,43.6,42.4,46,55.4
3776926244-2042883939.png,31.1,45.7,47.9,40.5,46.5,52.8
3894834319-2406307838.png,53.4,33,25,30.5,44.5,31.6
3901736939-2478373931.png,39.7,64.4,63.5,61.6,57.6,67.5
4082983028-2989255075.png,44.4,44.6,45.3,44.3,46,58.8
458620524-241477212.png,33.5,49,47.6,50.9,51.2,50.3
537639242-374143148.png,47.5,72,71,70.6,70.6,77.8
545221693-376378501.png,33,31.9,36.3,35.8,31.6,29.9
607697778-458620524.png,51.6,78,74.7,73.5,75.1,78.3
75300394-4288867230.png,43.2,68.3,64.1,69.4,66.7,69.6
901348950-477530960.png,29.6,42.9,52.6,43.6,44.4,51.8
1071478059-611234126.png,19.7,52.3,41.5,41.5,43.7,52.3
1191524032-701259143.png,53.3,71.8,75.7,82.7,79.4,78.4
148570-3407634467.png,29.5,58.1,56.8,53.9,56.2,45
1711987699-1067637332.png,30.4,59.8,69.7,49.1,56,47.5
1793486405-1094666325.png,19.5,47.9,44.7,59.1,54.4,60.8
2055980414-1242413945.png,29.4,66.2,67.9,71.5,64.3,72
216570695-121855198.png,21.3,55.5,51.1,61.7,62.1,54.3
2187262714-1439969252.png,23.3,37.2,46.6,38.9,37.9,37.5
225317499-170974769.png,28.7,68.1,58.3,49.8,57.4,50.6
2466745411-1472018081.png,26.4,74.7,70.2,68.4,69.6,63.4
2504525872-1482179781.png,14.5,39.1,34.3,47.3,30.8,29.9
2578050466-1667517350.png,46,77.6,77.3,80.3,68.9,72.3
259505-4288867230.png,38.1,65.9,60.6,67.3,69.2,58.2
2692805426-1814167872.png,33.9,59.6,53.9,64.8,62.7,67.1
277313221-241477212.png,20.8,50.8,49,63,50,42
2893220697-1867628749.png,21.6,33,29.6,54.9,22,35.7
2900765866-1939800280.png,36.2,68.4,60.8,69.2,73.2,67.4
3197003265-1971198480.png,21.2,51.7,45.5,42.6,38.5,32.9
3205771837-1990417017.png,31.7,69.9,54.4,55.4,58.9,62
3505025198-2042883939.png,17.6,43.1,37.6,52.7,36.9,49.6
3776926244-2406307838.png,37.9,43.9,33.2,40.6,38.4,40.5
3894834319-2478373931.png,26.8,77,72.5,76.5,66.8,64.7
3901736939-2989255075.png,39.1,49.5,62.2,58.4,59.4,58.3
4082983028-3246770078.png,46,62.7,53.9,53.6,44.9,50
458620524-374143148.png,30.4,73.2,64.1,63.3,68,60.8
537639242-376378501.png,19.7,52.2,46,48.6,45.4,49.3
545221693-458620524.png,21.7,80.9,60.6,73.7,70.6,54.6
607697778-477530960.png,17.2,45.5,39.8,53.9,49.6,52.5
75300394-514967.png,16.5,49.7,47.1,53.4,51.2,49.8
901348950-599218589.png,25.1,53.3,47.8,53.4,53.3,53.2
1071478059-701259143.png,48.5,57.58333333,45.66666667,70.58333333,49,66.16666667
1191524032-1067637332.png,32,40,49.5,46.41666667,40.08333333,44.75
148570-4288867230.png,56.41666667,59.33333333,65.41666667,78.58333333,64.58333333,66.5
1711987699-1094666325.png,42.75,68.33333333,66.25,66.58333333,72.5,66.5
1793486405-1242413945.png,49.08333333,56.83333333,58.66666667,64.83333333,50.58333333,66.33333333
2055980414-1439969252.png,20.83333333,27.66666667,22.08333333,26.83333333,17,32
216570695-170974769.png,31.83333333,40.58333333,35.75,47.91666667,36.5,41
2187262714-1472018081.png,57.08333333,84.75,80.66666667,83,81.75,76.75
225317499-241477212.png,60.75,75.83333333,81.66666667,74.83333333,76.16666667,73.83333333
2466745411-1482179781.png,28.5,34.91666667,35.16666667,40.16666667,35.5,43.91666667
2504525872-1667517350.png,55.41666667,62.25,58.25,65.41666667,49.5,62.25
2578050466-1814167872.png,41.08333333,59.16666667,65.25,74.16666667,61.33333333,69.75
259505-514967.png,27.33333333,46.41666667,42.08333333,46.58333333,43.91666667,45.5
2692805426-1867628749.png,38.25,36.5,29,50.41666667,27.66666667,34.25
277313221-374143148.png,30.83333333,35.33333333,28.75,47.66666667,33.08333333,36.91666667
2893220697-1939800280.png,53.91666667,68.41666667,66.91666667,74.41666667,69.16666667,72.33333333
2900765866-1971198480.png,61.16666667,70.75,65.83333333,60.33333333,64.16666667,57
3197003265-1990417017.png,50.5,65,60.41666667,64.58333333,61.41666667,63.33333333
3205771837-2042883939.png,31.08333333,47.33333333,40.33333333,41.91666667,47.08333333,36.41666667
3505025198-2406307838.png,53.5,18.91666667,19.75,18.75,21.75,26
3776926244-2478373931.png,56.41666667,70.75,74.33333333,77.75,63.91666667,74.25
3894834319-2989255075.png,61.5,68.75,55.91666667,69.08333333,70.16666667,69.83333333
3901736939-3246770078.png,62.33333333,51.58333333,48.33333333,52.5,55.83333333,60
4082983028-3407634467.png,29.91666667,40.25,40.5,49.08333333,36.16666667,38.58333333
458620524-376378501.png,28.33333333,45.25,47.75,46.33333333,45.16666667,41.58333333
537639242-458620524.png,54.41666667,75.33333333,77.58333333,76.08333333,75,74.83333333
545221693-477530960.png,14.08333333,24.25,20.66666667,27.25,27.75,29.75
607697778-599218589.png,31.5,42.75,37.25,42.08333333,32.33333333,31.16666667
75300394-121855198.png,25.5,31.16666667,27.58333333,32.08333333,26.91666667,31.58333333
901348950-611234126.png,31.41666667,38.66666667,29.75,43,23.16666667,33.33333333
